0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,1,10,0,0,0,0,1,6,1,-4,100.1,0,1,11,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,1,9,0,0,0,0,1,3,1,0,0,0,1,13,0,0,0,0,2,14,0,0,0,0,1
15,0,0,0,0,1,14,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,1,9,0,0,0,0,1,3,1,0,0,0,1,13,0,0,0,0,2,14,0,0,0,0,2
14,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,2,14,0,0,0,0,1,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
