13,0,0,0,0,0,10,0,0,0,0,1,12,0,0,0,0,1,10,0,0,0,0,1,1,1,-5,-1,5,1
11,0,0,0,0,0,22,0,0,0,0,0,10,0,0,0,0,1,18,0,0,0,0,1,1,1,-5,-1,5,1
10,0,0,0,0,2,9,0,0,0,0,1,11,0,0,0,0,1,22,0,0,0,0,1,18,0,0,0,0,2
11,0,0,0,0,2,17,0,0,0,0,2,13,0,0,0,0,3,17,0,0,0,0,4,17,0,0,0,5,5
11,0,0,0,3,0,11,0,0,0,3,0,10,0,0,0,3,0,14,0,0,0,0,1,6,1,-4,100.19999847412109,0,2
15,0,0,0,0,0,15,0,0,0,0,1,17,0,0,0,0,2,15,0,0,0,0,1,17,0,0,0,0,2
11,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,17,0,0,0,0,2
11,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,17,0,0,0,0,2
17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,11,0,0,0,0,2,17,0,0,0,0,2
15,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,17,0,0,0,0,1,17,0,0,0,0,2
11,0,0,0,0,0,11,0,0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,1,1,1,1,-1,1,1
17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,1,17,0,0,0,0,2,1,1,1,-1,1,1
17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,16,0,0,0,0,1,1,1,1,-1,1,1
17,0,0,0,0,0,16,0,0,0,0,1,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,17,0,0,0,0,1,3,1,0,0,0,2,13,0,0,0,0,2,3,1,0,0,0,3
13,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,11,0,0,0,0,1,17,0,0,0,0,1
13,0,0,0,0,0,11,0,0,0,0,1,17,0,0,0,0,1,17,0,0,0,0,2,13,0,0,0,3,3
13,0,0,0,0,0,11,0,0,0,0,1,17,0,0,0,0,1,17,0,0,0,0,2,13,0,0,0,3,3
15,0,0,0,0,0,21,0,0,0,0,1,17,0,0,0,0,2,17,0,0,0,0,1,13,0,0,0,3,2
17,0,0,0,0,0,15,0,0,0,0,1,17,0,0,0,0,2,17,0,0,0,0,1,11,0,0,0,5,2
13,0,0,0,0,0,17,0,0,0,0,1,15,0,0,0,0,2,11,0,0,0,0,3,10,0,0,0,0,3
13,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,11,0,0,0,0,1,17,0,0,0,0,1
11,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,3,1,3,1,0,0,0,2
11,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,13,0,0,0,3,1,3,1,0,0,0,2
15,0,0,0,0,0,21,0,0,0,0,1,15,0,0,0,0,2,17,0,0,0,0,3,13,0,0,0,3,1
17,0,0,0,0,0,17,0,0,0,0,1,17,0,0,0,0,2,15,0,0,0,0,1,17,0,0,0,0,2
17,0,0,0,0,0,12,0,0,0,0,0,10,0,0,0,0,0,26,0,0,0,0,1,11,0,0,0,0,1
11,0,0,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,1,1,1,-1,1,1,16,0,0,0,5,1
13,0,0,0,3,0,1,1,1,-1,1,1,16,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-4,-1,0,2,20,0,0,0,0,2,11,0,0,0,0,2,20,0,0,0,0,2,20,0,0,0,0,3
13,0,0,0,4,0,6,1,-4,100.19990234375,4,1,6,1,-4,100.19980468749999,4,1,15,0,0,0,0,1,17,0,0,0,4,2
11,0,0,0,0,0,20,0,0,0,0,0,15,0,0,0,0,1,24,0,0,0,0,2,15,0,0,0,0,1
14,0,0,0,0,0,6,1,-4,100.199609375,0,1,14,0,0,0,0,1,23,0,0,0,0,2,15,0,0,0,0,1
15,0,0,0,0,0,20,0,0,0,0,1,1,1,1,-1,1,1,16,0,0,0,5,1,0,0,0,0,0,0
13,0,0,0,3,0,18,0,0,0,3,1,18,0,0,0,3,1,1,1,1,-1,1,1,16,0,0,0,5,1
13,0,0,0,0,0,18,0,0,0,0,1,1,1,-4,-1,0,1,20,0,0,0,3,1,15,0,0,0,0,1
