9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,1,9,0,0,0,0,1,20,0,0,0,0,2
12,0,0,0,0,0,26,0,0,0,3,1,13,0,0,0,0,2,11,0,0,0,0,1,9,0,0,0,0,1
11,0,0,0,0,0,13,0,0,0,0,0,1,1,1,-1,1,1,18,0,0,0,0,1,5,1,-4,1,0,2
11,0,0,0,0,0,11,0,0,0,0,0,25,0,0,0,0,0,2,1,-4,1,0,0,11,0,0,0,0,1
9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,15,0,0,0,0,0,11,0,0,0,0,1,9,0,0,0,0,1,20,0,0,0,0,2
12,0,0,0,0,0,26,0,0,0,3,1,13,0,0,0,0,2,11,0,0,0,5,1,11,0,0,0,5,1
1,1,1,-1,0,0,1,1,1,-1,0,0,1,1,1,-1,0,0,18,0,0,0,7,1,5,1,1,1,5,2
11,0,0,0,0,0,11,0,0,0,0,0,25,0,0,0,0,0,2,1,-4,1,0,0,11,0,0,0,0,1
24,0,0,0,0,0,9,0,0,0,0,1,1,1,1,-1,1,1,23,0,0,0,5,1,11,0,0,0,0,1
11,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,5,1,5,1,-4,1,5,1,0,0,0,0,0,0
11,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,9,0,0,0,0,1,1,1,1,-1,1,1
9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,13,0,0,0,0,0,1,1,1,-1,1,1,11,0,0,0,0,1,17,0,0,0,0,1
11,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,1,20,0,0,0,0,1,20,0,0,0,0,1
9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,15,0,0,0,0,1,11,0,0,0,7,1
11,0,0,0,0,0,20,0,0,0,0,0,11,0,0,0,0,1,20,0,0,0,0,1,20,0,0,0,0,1
19,0,0,0,0,0,13,0,0,0,0,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,13,0,0,0,0,0,1,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,13,0,0,0,0,0,1,1,1,-1,1,1,18,0,0,0,0,1,18,0,0,0,0,2
11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,1,13,0,0,0,0,1,11,0,0,0,0,1
9,0,0,0,7,0,9,0,0,0,7,1,16,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,1,15,0,0,0,0,1,11,0,0,0,7,1
11,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,0,1,13,0,0,0,0,1,11,0,0,0,0,1
11,0,0,0,0,0,9,0,0,0,0,0,5,1,1,1,5,1,5,1,1,1,5,1,7,0,0,0,0,1
10,0,0,0,0,0,10,0,0,0,0,1,10,0,0,0,0,2,9,0,0,0,0,3,0,0,0,0,0,0
11,0,0,0,0,0,9,0,0,0,0,0,5,1,1,1,5,1,5,1,1,1,5,1,7,0,0,0,0,1
11,0,0,0,0,0,9,0,0,0,0,0,1,1,1,-1,1,1,5,1,1,1,5,1,5,1,1,1,5,1
10,0,0,0,0,0,10,0,0,0,0,1,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
